item,itemLabel,linkcount
http://www.wikidata.org/entity/Q22467389,McConnell Glacier,1
http://www.wikidata.org/entity/Q22467421,Rothwell Glacier,1
http://www.wikidata.org/entity/Q22467619,Tavistock Glacier,1
http://www.wikidata.org/entity/Q22468128,Rougemont Glacier,1
http://www.wikidata.org/entity/Q22468142,Q22468142,1
http://www.wikidata.org/entity/Q22468220,Q22468220,1
http://www.wikidata.org/entity/Q22468391,Q22468391,1
http://www.wikidata.org/entity/Q22468485,Q22468485,1
http://www.wikidata.org/entity/Q22468799,Palmer Glaciers,1
http://www.wikidata.org/entity/Q22469016,Jakeman Glacier,1
http://www.wikidata.org/entity/Q22469246,Baby Glacier,1
http://www.wikidata.org/entity/Q22469293,Jambeau Glacier,1
http://www.wikidata.org/entity/Q34844639,Scabbard Glacier,1
http://www.wikidata.org/entity/Q34844654,Scone Glacier,1
http://www.wikidata.org/entity/Q34844668,Scott Glacier,1
http://www.wikidata.org/entity/Q34844687,Sealggajiekna,1
http://www.wikidata.org/entity/Q34844703,Sealy Glacier,1
http://www.wikidata.org/entity/Q34844717,Seige Glacier,1
http://www.wikidata.org/entity/Q34844732,Sekkebreen,1
http://www.wikidata.org/entity/Q34844747,Selwyn Glacier,1
http://www.wikidata.org/entity/Q34844763,Semelbreen,1
http://www.wikidata.org/entity/Q34844778,Senlenskebreen,1
http://www.wikidata.org/entity/Q34844793,Separation Glacier,1
http://www.wikidata.org/entity/Q34844809,Serpent Glacier,1
http://www.wikidata.org/entity/Q34844826,Shachiokūh Glacier,1
http://www.wikidata.org/entity/Q34844841,Shackleton Glacier,1
http://www.wikidata.org/entity/Q34844858,Shaighāgīn Glacier,1
http://www.wikidata.org/entity/Q34844872,Shanks Glacier,1
http://www.wikidata.org/entity/Q34844883,Sheila Glacier,1
http://www.wikidata.org/entity/Q34844898,Shelf Glacier,1
http://www.wikidata.org/entity/Q34844914,Sherpikang Glacier,1
http://www.wikidata.org/entity/Q34844930,Shetor Glacier,1
http://www.wikidata.org/entity/Q34844945,Shiak Glacier,1
http://www.wikidata.org/entity/Q34844961,Shoghordok Glacier,1
http://www.wikidata.org/entity/Q34844975,Shonthar Glacier,1
http://www.wikidata.org/entity/Q34844991,Shuwart-i-Yaz Glacier,1
http://www.wikidata.org/entity/Q34845009,Shāh Glacier,1
http://www.wikidata.org/entity/Q34845023,Shāh Jināli Glacier,1
http://www.wikidata.org/entity/Q34845039,Shāhgol Glacier,1
http://www.wikidata.org/entity/Q34845069,Sigal Glacier,1
http://www.wikidata.org/entity/Q34845085,Siiddasjiekŋa,1
http://www.wikidata.org/entity/Q34845099,Sikilbreen,1
http://www.wikidata.org/entity/Q34845113,Sikilbreen,1
http://www.wikidata.org/entity/Q34845129,Silkiang Glacier,1
http://www.wikidata.org/entity/Q34845145,Silver Glacier,1
http://www.wikidata.org/entity/Q34845164,Simlefonni,1
http://www.wikidata.org/entity/Q34845180,Siru Glacier,1
http://www.wikidata.org/entity/Q34845197,Skadefonna,1
http://www.wikidata.org/entity/Q34845213,Skardstølsbreen,1
http://www.wikidata.org/entity/Q34845229,Skarvedalsbreen,1
http://www.wikidata.org/entity/Q34845244,Skarvflybreen,1
http://www.wikidata.org/entity/Q34845259,Skarvflyløyftbreen,1
http://www.wikidata.org/entity/Q34845275,Skaulafonna,1
http://www.wikidata.org/entity/Q34845292,Skipedalsfonna,1
http://www.wikidata.org/entity/Q34845307,Skjellåfonna,1
http://www.wikidata.org/entity/Q34845323,Skjelåtindbreen,1
http://www.wikidata.org/entity/Q34845338,Skjerdingdalsbreen,1
http://www.wikidata.org/entity/Q34845354,Skjortefonn,1
http://www.wikidata.org/entity/Q34845367,Skogadalsbreen,1
http://www.wikidata.org/entity/Q34845398,Skruklebreen,1
http://www.wikidata.org/entity/Q34845412,Skråisen,1
http://www.wikidata.org/entity/Q34845427,Skåfonn,1
http://www.wikidata.org/entity/Q34845446,Skålabreen,1
http://www.wikidata.org/entity/Q34845462,Skålbreen,1
http://www.wikidata.org/entity/Q34845475,Sladden,1
http://www.wikidata.org/entity/Q34845488,Sladden Glacier,1
http://www.wikidata.org/entity/Q34845504,Slettmarkbreen,1
http://www.wikidata.org/entity/Q34845536,Smiugjelsbreen,1
http://www.wikidata.org/entity/Q34845549,Småtindisen,1
http://www.wikidata.org/entity/Q34845565,Småttene,1
http://www.wikidata.org/entity/Q34845597,Snow White Glacier,1
http://www.wikidata.org/entity/Q34845613,Snowball Glaciers,1
http://www.wikidata.org/entity/Q34845626,Snøfonna,1
http://www.wikidata.org/entity/Q34845642,Snøkofta,1
http://www.wikidata.org/entity/Q34845657,Soblang Lukpār Glacier,1
http://www.wikidata.org/entity/Q34845674,Sohnyoān Glacier,1
http://www.wikidata.org/entity/Q34845689,Sokha Glacier,1
http://www.wikidata.org/entity/Q34845704,Solfonn,1
http://www.wikidata.org/entity/Q34845719,Solu Glacier,1
http://www.wikidata.org/entity/Q34845736,Sombrosy Glacier,1
http://www.wikidata.org/entity/Q34845750,Sorbmejiehkki,1
http://www.wikidata.org/entity/Q34845767,Soriāwi Glacier,1
http://www.wikidata.org/entity/Q34845782,Sosbun Glacier,1
http://www.wikidata.org/entity/Q34845797,South Atark Glacier,1
http://www.wikidata.org/entity/Q34845813,South Barūm Glacier,1
http://www.wikidata.org/entity/Q34845825,South Cameron Glacier,1
http://www.wikidata.org/entity/Q34845840,South Forbes Glacier,1
http://www.wikidata.org/entity/Q34845853,Spa Glacier,1
http://www.wikidata.org/entity/Q34845869,Spence Glacier,1
http://www.wikidata.org/entity/Q34845884,Spencer Glacier,1
http://www.wikidata.org/entity/Q34845899,Spur Glacier,1
http://www.wikidata.org/entity/Q34845915,Stabbarpbreen,1
http://www.wikidata.org/entity/Q34845931,Stadionbreen,1
http://www.wikidata.org/entity/Q34845961,Stefjellblåisen,1
http://www.wikidata.org/entity/Q34845976,Stegholbreen,1
http://www.wikidata.org/entity/Q34845992,Steikvassbreen,1
http://www.wikidata.org/entity/Q34846007,Steindalsbreen,1
http://www.wikidata.org/entity/Q34846023,Steindalsbreen,1
http://www.wikidata.org/entity/Q34846038,Steinflybrean,1
http://www.wikidata.org/entity/Q34846070,Stenhousebreen,1
http://www.wikidata.org/entity/Q34846100,Sternabreen,1
http://www.wikidata.org/entity/Q34846114,Stevenson Glacier,1
http://www.wikidata.org/entity/Q34846128,Stewart Glacier,1
http://www.wikidata.org/entity/Q34846140,Stewart Glacier,1
http://www.wikidata.org/entity/Q34846183,Storbrea,1
http://www.wikidata.org/entity/Q34846197,Storbrean,1
http://www.wikidata.org/entity/Q34846213,Storbreden,1
http://www.wikidata.org/entity/Q34846229,Storbreen,1
http://www.wikidata.org/entity/Q34846244,Storbreen,1
http://www.wikidata.org/entity/Q34846260,Storbreen,1
http://www.wikidata.org/entity/Q34846277,Storbreen,1
http://www.wikidata.org/entity/Q34846289,Storbreen,1
http://www.wikidata.org/entity/Q24831613,Gronau Gletscher,1
http://www.wikidata.org/entity/Q34832359,Blåisen,1
http://www.wikidata.org/entity/Q34832375,Blåisen,1
http://www.wikidata.org/entity/Q34832392,Blåisen,1
http://www.wikidata.org/entity/Q34832406,Blåisen,1
http://www.wikidata.org/entity/Q34832423,Blåisen,1
http://www.wikidata.org/entity/Q34832432,Blåisen,1
http://www.wikidata.org/entity/Q34832447,Blåskavlen,1
http://www.wikidata.org/entity/Q34832462,Bogfjellbreen,1
http://www.wikidata.org/entity/Q34832493,Bolucho Lungma Glacier,1
http://www.wikidata.org/entity/Q34832510,Bonskrefonna,1
http://www.wikidata.org/entity/Q34832527,Borum Bar Glacier,1
http://www.wikidata.org/entity/Q34832542,Borum Glacier,1
http://www.wikidata.org/entity/Q34832558,Botnisen,1
http://www.wikidata.org/entity/Q34832590,Brandsfonn,1
http://www.wikidata.org/entity/Q34832606,Brangsbreen,1
http://www.wikidata.org/entity/Q34832622,Brattbreen,1
http://www.wikidata.org/entity/Q34832637,Brattefonni,1
http://www.wikidata.org/entity/Q34832654,Brattefonni,1
http://www.wikidata.org/entity/Q34832670,Brattskavlen,1
http://www.wikidata.org/entity/Q34832704,Breen,1
http://www.wikidata.org/entity/Q34832719,Breidablikkbrea,1
http://www.wikidata.org/entity/Q34832735,Breidfonna,1
http://www.wikidata.org/entity/Q34832751,Breiskrea,1
http://www.wikidata.org/entity/Q34832766,Brekketindbreen,1
http://www.wikidata.org/entity/Q34832797,Brovresenspeatnoe,1
http://www.wikidata.org/entity/Q34832812,Brufossbrea,1
http://www.wikidata.org/entity/Q34832839,Lower Buerbreen,1
http://www.wikidata.org/entity/Q34832855,Bukkabreen,1
http://www.wikidata.org/entity/Q34832873,Bukkeholsbreen,1
http://www.wikidata.org/entity/Q34832886,Buldar Glacier,1
http://www.wikidata.org/entity/Q34832901,Burche Glacier,1
http://www.wikidata.org/entity/Q34832918,Burji Glacier,1
http://www.wikidata.org/entity/Q34832949,Bálggesvátjiehkki,1
http://www.wikidata.org/entity/Q34833012,Bārbīn Glacier,1
http://www.wikidata.org/entity/Q34833026,Chambar Glacier,1
http://www.wikidata.org/entity/Q34833042,Charles Rabot-breen,1
http://www.wikidata.org/entity/Q34833060,Chhateboi Glacier,1
http://www.wikidata.org/entity/Q34833077,Chhatiboi Glacier,1
http://www.wikidata.org/entity/Q34833092,Chhungphar Glacier,1
http://www.wikidata.org/entity/Q34833109,Chhutidum Glacier,1
http://www.wikidata.org/entity/Q34833125,Chikzar Glacier,1
http://www.wikidata.org/entity/Q34833139,Chikār Glacier,1
http://www.wikidata.org/entity/Q34833157,Chillinji Glacier,1
http://www.wikidata.org/entity/Q34833172,Chiring Glacier,1
http://www.wikidata.org/entity/Q34833188,Chitta,1
http://www.wikidata.org/entity/Q34833235,Chogo Lungma Glacier,1
http://www.wikidata.org/entity/Q34833265,Choktoi Glacier,1
http://www.wikidata.org/entity/Q34833281,Chongahanmung Glacier,1
http://www.wikidata.org/entity/Q34833294,Chonuk Glacier,1
http://www.wikidata.org/entity/Q34833311,Choricho Glacier,1
http://www.wikidata.org/entity/Q34833325,Chulung Glacier,1
http://www.wikidata.org/entity/Q34833342,Chundugero Glacier,1
http://www.wikidata.org/entity/Q34833360,Corneliussen-breen,1
http://www.wikidata.org/entity/Q34833376,Darkot Glacier,1
http://www.wikidata.org/entity/Q34833391,Davisbreen,1
http://www.wikidata.org/entity/Q34833408,Dettebreen,1
http://www.wikidata.org/entity/Q34833422,Didnojiehkki,1
http://www.wikidata.org/entity/Q34833452,Dodhar Glacier,1
http://www.wikidata.org/entity/Q34833468,Dong Dong Glacier,1
http://www.wikidata.org/entity/Q34833484,Drenmang Glacier,1
http://www.wikidata.org/entity/Q34833502,Dukfonna,1
http://www.wikidata.org/entity/Q34833517,Dukfonna,1
http://www.wikidata.org/entity/Q34833533,Dumhøbreen,1
http://www.wikidata.org/entity/Q34833546,Dunge Glacier,1
http://www.wikidata.org/entity/Q34833562,Duolbbakjiekŋa,1
http://www.wikidata.org/entity/Q34833576,Dyrafonn,1
http://www.wikidata.org/entity/Q34833610,Dørbreen,1
http://www.wikidata.org/entity/Q34833626,Dīrgol Glacier,1
http://www.wikidata.org/entity/Q34833643,Dūnga Katha Glacier,1
http://www.wikidata.org/entity/Q34833659,East Ghāmu Bar Glacier,1
http://www.wikidata.org/entity/Q34833674,East Jora Glacier,1
http://www.wikidata.org/entity/Q34833689,East Khabanār Glacier,1
http://www.wikidata.org/entity/Q34833704,East Lohigāl Glacier,1
http://www.wikidata.org/entity/Q34833722,East Siran Glacier,1
http://www.wikidata.org/entity/Q34833735,Eidebreen,1
http://www.wikidata.org/entity/Q34833753,Eimefonni,1
http://www.wikidata.org/entity/Q34833785,Eldedalsbreen,1
http://www.wikidata.org/entity/Q34833820,Erdalsbreen,1
http://www.wikidata.org/entity/Q34833834,Falkbreen,1
http://www.wikidata.org/entity/Q34833855,Feriole Glacier,1
http://www.wikidata.org/entity/Q34833872,Fingerbreen,1
http://www.wikidata.org/entity/Q34833903,Flatbreen,1
http://www.wikidata.org/entity/Q34833920,Flatebreen,1
http://www.wikidata.org/entity/Q34833937,Flatisen,1
http://www.wikidata.org/entity/Q34833953,Flydalsbreen,1
http://www.wikidata.org/entity/Q34833971,Fonna,1
http://www.wikidata.org/entity/Q34833987,Fonndalsbreen,1
http://www.wikidata.org/entity/Q34834003,Fonnisen,1
http://www.wikidata.org/entity/Q34834017,Forholtbreen,1
http://www.wikidata.org/entity/Q34834033,Fornesbreen,1
http://www.wikidata.org/entity/Q34834051,Fortundalsbreen,1
http://www.wikidata.org/entity/Q34834068,Fresvikbreen,1
http://www.wikidata.org/entity/Q34834081,Frudalsbreen,1
http://www.wikidata.org/entity/Q34834126,Gammvikblåisen,1
http://www.wikidata.org/entity/Q34834142,Garden Of Eden Ice Plateau,1
http://www.wikidata.org/entity/Q34834157,Garmush Glacier,1
http://www.wikidata.org/entity/Q34834172,Garumbar Glacier,1
http://www.wikidata.org/entity/Q34834187,Gaskajiehkki,1
http://www.wikidata.org/entity/Q34846306,Storbreen,1
http://www.wikidata.org/entity/Q34846321,Store Kvelven,1
http://www.wikidata.org/entity/Q34846337,Store Nupsfonn,1
http://www.wikidata.org/entity/Q34846353,Storebottfonni,1
http://www.wikidata.org/entity/Q34846367,Storebreen,1
http://www.wikidata.org/entity/Q34846384,Storefonnbreen,1
http://www.wikidata.org/entity/Q34846397,Storegrovbreen,1
http://www.wikidata.org/entity/Q34846413,Storfjellbreen,1
http://www.wikidata.org/entity/Q34846430,Storfonn,1
http://www.wikidata.org/entity/Q34846446,Storfonni,1
http://www.wikidata.org/entity/Q34846478,Storgrovbreein,1
http://www.wikidata.org/entity/Q34846493,Storhø,1
http://www.wikidata.org/entity/Q34846509,Storløypbreen,1
http://www.wikidata.org/entity/Q34846524,Stormbreen,1
http://www.wikidata.org/entity/Q34846540,Storvolbreen,1
http://www.wikidata.org/entity/Q34846554,Strachan Glacier,1
http://www.wikidata.org/entity/Q34846569,Strauchon Glacier,1
http://www.wikidata.org/entity/Q34846584,Strikja,1
http://www.wikidata.org/entity/Q34846616,Strupebreen,1
http://www.wikidata.org/entity/Q34846631,Stubendorffbreen,1
http://www.wikidata.org/entity/Q34846663,Stuttbreen,1
http://www.wikidata.org/entity/Q34846679,Stuttdalsbreen,1
http://www.wikidata.org/entity/Q34846723,Styggehøbreen,1
http://www.wikidata.org/entity/Q34846739,Styx Glacier,1
http://www.wikidata.org/entity/Q34846755,Stølsbotnbreen,1
http://www.wikidata.org/entity/Q34846770,Stølsmaradalsbreen,1
http://www.wikidata.org/entity/Q34846802,Støvelbreen,1
http://www.wikidata.org/entity/Q34846817,Suessbreen,1
http://www.wikidata.org/entity/Q34846831,Suet Glacier,1
http://www.wikidata.org/entity/Q34846860,Sulbreen,1
http://www.wikidata.org/entity/Q34846872,Summit Plateau,1
http://www.wikidata.org/entity/Q34846885,Sunbeam Glacier,1
http://www.wikidata.org/entity/Q34846900,Sundsbreen,1
http://www.wikidata.org/entity/Q34846912,Supanbreen,1
http://www.wikidata.org/entity/Q34846924,Supanbreen,1
http://www.wikidata.org/entity/Q34846951,Surgin Glacier,1
http://www.wikidata.org/entity/Q34846965,Surgus Glacier,1
http://www.wikidata.org/entity/Q34846980,Surprise Glacier,1
http://www.wikidata.org/entity/Q34846994,Surtningsbreen,1
http://www.wikidata.org/entity/Q34847009,Sustins Glacier,1
http://www.wikidata.org/entity/Q34847038,Svalisen,1
http://www.wikidata.org/entity/Q34847055,Svardalsbreen,1
http://www.wikidata.org/entity/Q34847072,Svartavassbreen,1
http://www.wikidata.org/entity/Q34847086,Svartfjellbreen,1
http://www.wikidata.org/entity/Q34847105,Svartfjellbreen,1
http://www.wikidata.org/entity/Q34847137,Svartisen,1
http://www.wikidata.org/entity/Q34847151,Svartkuvbreen,1
http://www.wikidata.org/entity/Q34847183,Sveidalsbreen,1
http://www.wikidata.org/entity/Q34847195,Sveisarfonna,1
http://www.wikidata.org/entity/Q34847207,Svelingsfonna,1
http://www.wikidata.org/entity/Q34847252,Sven Ludvigbreen,1
http://www.wikidata.org/entity/Q34847268,Svenbreen,1
http://www.wikidata.org/entity/Q34847312,Sydbreen,1
http://www.wikidata.org/entity/Q34847342,Sygneskardbreen,1
http://www.wikidata.org/entity/Q34847356,Synshovdbreen,1
http://www.wikidata.org/entity/Q34847371,Såtaskavlen,1
http://www.wikidata.org/entity/Q34847384,Såtebreen,1
http://www.wikidata.org/entity/Q34847397,Sørbreen,1
http://www.wikidata.org/entity/Q34847408,Sørbreen,1
http://www.wikidata.org/entity/Q34847423,Sørdalsbreen,1
http://www.wikidata.org/entity/Q34847436,Søre Aurdalsbre,1
http://www.wikidata.org/entity/Q34847451,Søre Buchananisen,1
http://www.wikidata.org/entity/Q34847464,Søre Dalfonn,1
http://www.wikidata.org/entity/Q34847491,Søre Illåbreen,1
http://www.wikidata.org/entity/Q34847519,Sørfjellbreen,1
http://www.wikidata.org/entity/Q34847534,Sīm Gang Glacier,1
http://www.wikidata.org/entity/Q34847545,Taoka Icefall,1
http://www.wikidata.org/entity/Q34847558,Tartarus Icefall,1
http://www.wikidata.org/entity/Q34847571,Tasman Glacier,1
http://www.wikidata.org/entity/Q34847586,Tasman Glacier,1
http://www.wikidata.org/entity/Q34847599,Tasman Glacier,1
http://www.wikidata.org/entity/Q34847613,Tasman Glacier,1
http://www.wikidata.org/entity/Q34847627,Te Puoho Glacier,1
http://www.wikidata.org/entity/Q34847641,TearDrop Ice,1
http://www.wikidata.org/entity/Q34847656,Teibreen,1
http://www.wikidata.org/entity/Q34847667,Tekano Glacier,1
http://www.wikidata.org/entity/Q34847696,Tessinbreen,1
http://www.wikidata.org/entity/Q34847709,Tewaewae Glacier,1
http://www.wikidata.org/entity/Q34847725,Therma Glacier,1
http://www.wikidata.org/entity/Q34847741,Thompson Glacier,1
http://www.wikidata.org/entity/Q34847753,Thomsonbreen,1
http://www.wikidata.org/entity/Q34847768,Throne Glacier,1
http://www.wikidata.org/entity/Q34847782,Thunder Glacier,1
http://www.wikidata.org/entity/Q34847796,Thurneysen Glacier,1
http://www.wikidata.org/entity/Q34847850,Thūi Glacier,1
http://www.wikidata.org/entity/Q34847875,Times Glacier,1
http://www.wikidata.org/entity/Q34847906,Tirich Glacier,1
http://www.wikidata.org/entity/Q34847921,Tirolarbreen,1
http://www.wikidata.org/entity/Q34847936,Tjerndalsbreen,1
http://www.wikidata.org/entity/Q34847952,Tjørndalsbreen,1
http://www.wikidata.org/entity/Q34847968,Tjøtabreen,1
http://www.wikidata.org/entity/Q34847982,Toby Glacier,1
http://www.wikidata.org/entity/Q34847997,Tommelbreen,1
http://www.wikidata.org/entity/Q34848013,Topaz Glacier,1
http://www.wikidata.org/entity/Q34848041,Toppbreen,1
http://www.wikidata.org/entity/Q34848056,Tordsbreen,1
http://www.wikidata.org/entity/Q34848071,Torgnybreen,1
http://www.wikidata.org/entity/Q34848085,Tornado Glacier,1
http://www.wikidata.org/entity/Q34848116,Torsteinsfonni,1
http://www.wikidata.org/entity/Q22469716,Tchaikazan Glacier,1
http://www.wikidata.org/entity/Q22470777,Backe Glacier,1
http://www.wikidata.org/entity/Q22470938,Roundel Glacier,1
http://www.wikidata.org/entity/Q22471369,Pancake Glacier,1
http://www.wikidata.org/entity/Q22471840,Jarl Glacier,1
http://www.wikidata.org/entity/Q22472024,Jarvis Glacier,1
